timeStamp,sessionId,participantId,action,actor,x,y,z,target
2018-04-04 12:10:36.164 +03:00,91917,Player2,exitTP,C,-6.5,0.6,-0.7,
2018-04-04 12:10:36.188 +03:00,9078,social,Activated,A,5.2,0.6,0.4,
2018-04-04 12:10:36.271 +03:00,17485,Player1,Kick,A,-0.5,0.6,-0.2,C
2018-04-04 12:10:36.353 +03:00,72519,Player2,moved,B,-2.4,0,1.4,
2018-04-04 12:10:36.367 +03:00,17485,Player1,Kick,A,-0.4,0.6,-0.1,C
2018-04-04 12:10:36.575 +03:00,82165,Player2,moved,A,-0.9,0,1,
2018-04-04 12:10:36.583 +03:00,17485,Player2,exitTP,C,-5.8,0.6,-2,
2018-04-04 12:10:36.606 +03:00,87848,Player1,moved,C,-4.8,0,-1.1,
2018-04-04 12:10:37.065 +03:00,9078,Player2,moved,C,1.2,0,-0.5,
2018-04-04 12:10:37.092 +03:00,17485,Player1,moved,A,2.7,0,0.4,
2018-04-04 12:10:37.172 +03:00,9078,Player2,moved,C,1.2,0,-0.5,
2018-04-04 12:10:37.354 +03:00,17485,Player1,moved,A,3,0,0.6,
2018-04-04 12:10:37.564 +03:00,82165,Player1,moved,B,2.5,0,9.3,
2018-04-04 12:10:37.589 +03:00,82165,social,enterTP,C,5.2,0.1,0.4,
2018-04-04 12:10:37.613 +03:00,17485,Player1,moved,A,3.5,0,0.6,
2018-04-04 12:10:37.722 +03:00,82165,social,enterTP,C,5.2,0.1,0.4,
2018-04-04 12:10:37.759 +03:00,82165,Player1,moved,B,1.6,0,7.6,
2018-04-04 12:10:37.831 +03:00,82165,Player2,moved,A,2.3,0,-3.9,
2018-04-04 12:10:37.955 +03:00,87848,Player1,Kick,C,-0.5,0.6,-0.4,A
2018-04-04 12:10:37.960 +03:00,82165,Player1,moved,B,0.7,0,6.7,
2018-04-04 12:10:38.042 +03:00,87848,Player1,Kick,C,-0.4,0.6,-0.3,A
2018-04-04 12:10:38.068 +03:00,82165,Player2,moved,A,3,0,-2.1,
2018-04-04 12:10:38.144 +03:00,9078,Player2,moved,C,2.2,0,2.2,
2018-04-04 12:10:38.163 +03:00,82165,Player2,Kick,A,0.7,0.6,-2,B
2018-04-04 12:10:38.167 +03:00,87848,Player2,enterTP,A,-4.2,0.1,0.4,
2018-04-04 12:10:38.229 +03:00,87848,Player2,Greet,A,-0.8,0.6,-0.4,C
2018-04-04 12:10:38.245 +03:00,82165,Player2,Kick,A,0.9,0.6,-2,B
2018-04-04 12:10:38.251 +03:00,87848,Player2,exitTP,A,-6.5,0.6,0.6,
2018-04-04 12:10:38.348 +03:00,17485,Player2,moved,C,-5.7,0,0.7,
2018-04-04 12:10:38.385 +03:00,82165,Player2,moved,A,3.6,0,-0.7,
2018-04-04 12:10:38.564 +03:00,17485,Player2,moved,C,-3.9,0,0.2,
2018-04-04 12:10:38.602 +03:00,87848,Player1,moved,C,7.9,0,1.9,
2018-04-04 12:10:38.672 +03:00,9078,Player2,exitTP,C,-1.9,0.6,0.5,
2018-04-04 12:10:38.729 +03:00,9078,Player2,moved,C,2.1,0,3.6,
2018-04-04 12:10:38.805 +03:00,17485,Player2,moved,C,-3.9,0,0.2,
2018-04-04 12:10:38.824 +03:00,17485,Player1,Kick,A,0.9,0.6,0.4,B
2018-04-04 12:10:38.842 +03:00,87848,Player1,moved,C,8.9,0,1,
2018-04-04 12:10:38.898 +03:00,17485,Player1,Kick,A,0.8,0.6,0.4,B
2018-04-04 12:10:38.948 +03:00,82165,Player1,Greet,B,5.6,0.6,1.4,C
2018-04-04 12:10:38.973 +03:00,97738, ,spawnedTo,C,6.4,0.5,3.9,
2018-04-04 12:10:38.973 +03:00,97738, ,spawnedTo,B,4.2,0.5,6.9,
2018-04-04 12:10:38.975 +03:00,97738, ,spawnedTo,A,0,0.5,-7,
2018-04-04 12:10:38.977 +03:00,97738, ,EndRound18,,,,,
2018-04-04 12:10:38.995 +03:00,97738,social,exitTP,B,4.2,0.5,6.9,
2018-04-04 12:10:39.035 +03:00,87848,Player2,moved,A,-4.5,0,0.5,
2018-04-04 12:10:39.051 +03:00,87848,Player1,moved,C,8.4,0,1.7,
2018-04-04 12:10:39.075 +03:00,97738,Player2,moved,A,-6.8,0,-2.1,
2018-04-04 12:10:39.083 +03:00,9078,Player2,moved,C,3.1,0,3.9,
2018-04-04 12:10:39.089 +03:00,17485,Player2,moved,C,-3.8,0,0.5,
2018-04-04 12:10:39.103 +03:00,9078,social,Activated,A,5.2,0.6,0.4,
2018-04-04 12:10:39.143 +03:00,72519, ,spawnedTo,C,3.1,0.5,4.8,
2018-04-04 12:10:39.145 +03:00,72519, ,spawnedTo,A,-3.4,0.5,7.3,
2018-04-04 12:10:39.145 +03:00,72519, ,spawnedTo,B,-2,0.5,4,
2018-04-04 12:10:39.156 +03:00,72519, ,EndRound19,,,,,
2018-04-04 12:10:39.166 +03:00,72519,social,exitTP,A,-3.4,0.5,7.3,
2018-04-04 12:10:39.205 +03:00,9078,social,Activated,A,5.2,0.6,0.4,
2018-04-04 12:10:39.211 +03:00,72519,Player2,enterTP,B,-4.2,0.1,0.4,
2018-04-04 12:10:39.228 +03:00,72519, ,spawnedTo,A,3.1,0.5,4.8,
2018-04-04 12:10:39.230 +03:00,72519, ,EndRound19,,,,,
2018-04-04 12:10:39.231 +03:00,91917,Player2,moved,C,-5.1,0,-1.1,
2018-04-04 12:10:39.232 +03:00,72519, ,spawnedTo,B,6.4,0.5,3.9,
2018-04-04 12:10:39.244 +03:00,72519,Player2,exitTP,B,-2,0.5,4,
2018-04-04 12:10:39.251 +03:00,72519, ,spawnedTo,C,3.3,0.5,-6.1,
2018-04-04 12:10:39.275 +03:00,97738, ,spawnedTo,B,-3.4,0.5,7.3,
2018-04-04 12:10:39.278 +03:00,97738, ,EndRound18,,,,,
2018-04-04 12:10:39.279 +03:00,97738, ,spawnedTo,C,-2,0.5,4,
2018-04-04 12:10:39.298 +03:00,87848,Player1,moved,C,8.4,0,1.3,
2018-04-04 12:10:39.302 +03:00,17485,Player2,moved,C,-3.9,0,0.6,
2018-04-04 12:10:39.305 +03:00,97738, ,spawnedTo,A,-6.1,0.5,4.7,
2018-04-04 12:10:39.451 +03:00,17485,Player1,moved,A,5.5,0,0.9,
2018-04-04 12:10:39.470 +03:00,9078,Player2,moved,C,3.8,0,4.4,
2018-04-04 12:10:39.514 +03:00,72519,Player2,moved,B,3.5,0,0.7,
2018-04-04 12:10:39.538 +03:00,87848,Player1,moved,C,7.1,0,0,
2018-04-04 12:10:39.599 +03:00,97738,Player2,moved,A,-2.8,0,-7.8,
2018-04-04 12:10:39.788 +03:00,87848,Player1,moved,C,2.1,0,0.3,
2018-04-04 12:10:39.789 +03:00,97738,Player2,moved,A,-2.7,0,-7.8,
2018-04-04 12:10:39.790 +03:00,17485,Player2,moved,C,-4.7,0,1,
2018-04-04 12:10:39.863 +03:00,9078,Player2,moved,C,4.2,0,4.7,
2018-04-04 12:10:39.933 +03:00,17485,Player1,enterTP,A,5.2,0.1,0.4,
2018-04-04 12:10:40.052 +03:00,17485,Player1,enterTP,A,5.2,0.1,0.4,
2018-04-04 12:10:40.095 +03:00,91917,Player2,enterTP,C,-4.2,0.1,0.4,
2018-04-04 12:10:40.154 +03:00,91917,Player2,moved,C,-4.7,0,-0.4,
2018-04-04 12:10:40.165 +03:00,91917,social,exitTP,B,-6.3,0.6,-5.7,
2018-04-04 12:10:40.197 +03:00,17485,Player2,enterTP,C,-4.2,0.1,0.4,
2018-04-04 12:10:40.203 +03:00,87848,social,enterTP,B,5.2,0.1,0.4,
2018-04-04 12:10:40.220 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.223 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.225 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.237 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.243 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.244 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.249 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.258 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.260 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.262 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.264 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.271 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.274 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.275 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.281 +03:00,91917,Player2,Kick,C,-6,0.6,-1.5,B
2018-04-04 12:10:40.330 +03:00,17485,Player2,enterTP,C,-4.2,0.1,0.4,
2018-04-04 12:10:40.425 +03:00,82165,Player1,Kick,B,8.7,0.6,3.7,C
2018-04-04 12:10:40.431 +03:00,9078,Player2,moved,C,4.2,0,4.7,
2018-04-04 12:10:40.487 +03:00,87848,Player2,moved,A,-4.1,0,0.8,
2018-04-04 12:10:40.491 +03:00,87848,Player1,moved,C,-1.6,0,-1.1,
2018-04-04 12:10:40.495 +03:00,97738,Player2,moved,A,-3.8,0,-1.1,
2018-04-04 12:10:40.516 +03:00,72519,Player2,enterTP,B,5.2,0.1,0.4,
2018-04-04 12:10:40.527 +03:00,82165,Player1,Kick,B,8.7,0.6,3.7,C
2018-04-04 12:10:40.555 +03:00,82165,Player1,moved,B,5.9,0,1.8,
2018-04-04 12:10:40.587 +03:00,72519,Player2,enterTP,B,5.2,0.1,0.4,
2018-04-04 12:10:40.604 +03:00,17485,Player1,Activated,A,4.4,0.6,0.8,
2018-04-04 12:10:40.694 +03:00,17485,Player1,Activated,A,4.2,0.6,0.7,
2018-04-04 12:10:40.701 +03:00,97738,Player2,moved,A,-4.5,0,0.4,
2018-04-04 12:10:40.709 +03:00,97738,Player2,moved,A,-4.5,0,0.4,
2018-04-04 12:10:40.711 +03:00,97738,Player2,moved,A,-4.5,0,0.4,
2018-04-04 12:10:40.715 +03:00,82165,social,exitTP,C,3.1,0.6,-1.7,
2018-04-04 12:10:40.716 +03:00,97738,Player2,moved,A,-4.5,0,0.4,
2018-04-04 12:10:40.717 +03:00,87848,Player1,moved,C,-4.8,0,0.9,
2018-04-04 12:10:40.718 +03:00,97738,Player2,moved,A,-4.5,0,0.4,
2018-04-04 12:10:40.725 +03:00,9078,Player2,moved,C,5.9,0,3.9,
2018-04-04 12:10:40.727 +03:00,97738,Player2,moved,A,-4.5,0,0.4,
2018-04-04 12:10:40.731 +03:00,97738,Player2,moved,A,-4.5,0,0.4,
2018-04-04 12:10:40.738 +03:00,97738,Player2,moved,A,-4.5,0,0.4,
2018-04-04 12:10:40.740 +03:00,97738,Player2,moved,A,-4.5,0,0.4,
2018-04-04 12:10:40.742 +03:00,97738,Player2,moved,A,-4.5,0,0.4,
2018-04-04 12:10:40.908 +03:00,87848,Player1,moved,C,-4.9,0,0.9,
2018-04-04 12:10:40.943 +03:00,9078,Player2,moved,C,6.3,0,3.7,
2018-04-04 12:10:40.993 +03:00,82165,Player1,moved,B,5.1,0,-1.3,
2018-04-04 12:10:40.998 +03:00,97738,Player2,moved,A,-4.5,0,0.4,
2018-04-04 12:10:41.083 +03:00,17485,Player2,Activated,C,-5.1,0.6,-0.4,
2018-04-04 12:10:41.101 +03:00,87848,Player2,enterTP,A,-4.2,0.1,0.4,
2018-04-04 12:10:41.147 +03:00,17485,Player2,Activated,C,-5,0.6,0,
2018-04-04 12:10:41.179 +03:00,9078,Player2,moved,C,6.7,0,3.4,
2018-04-04 12:10:41.190 +03:00,87848,Player2,moved,A,-4.3,0,0.5,
2018-04-04 12:10:41.204 +03:00,87848,Player2,enterTP,A,-4.2,0.1,0.4,
2018-04-04 12:10:41.216 +03:00,97738,Player2,moved,A,-4.5,0,0.4,
2018-04-04 12:10:41.250 +03:00,82165,Player1,moved,B,4.9,0,-1.7,
2018-04-04 12:10:41.280 +03:00,17485,Player1,moved,A,4.7,0,-0.1,
2018-04-04 12:10:41.487 +03:00,97738,Player2,moved,A,-4.5,0,0.4,
2018-04-04 12:10:41.490 +03:00,97738,Player2,enterTP,A,-4.2,0.1,0.4,
2018-04-04 12:10:41.650 +03:00,82165,Player1,moved,B,4.2,0,-1.4,
2018-04-04 12:10:41.683 +03:00,82165,Player1,enterTP,B,5.2,0.1,0.4,
2018-04-04 12:10:41.737 +03:00,87848,Player1,enterTP,C,-4.2,0.1,0.4,
2018-04-04 12:10:41.741 +03:00,9078,Player2,moved,C,6.8,0,1.1,
2018-04-04 12:10:41.779 +03:00,82165,Player1,enterTP,B,5.2,0.1,0.4,
2018-04-04 12:10:41.786 +03:00,72519,Player2,moved,B,1.6,0,0.1,
2018-04-04 12:10:41.841 +03:00,9078,Player2,moved,C,6.8,0,1,
2018-04-04 12:10:41.844 +03:00,87848,Player1,enterTP,C,-4.2,0.1,0.4,
2018-04-04 12:10:41.904 +03:00,82165,Player2,Greet,A,-3.4,0.6,-8.1,C
2018-04-04 12:10:41.968 +03:00,97738,Player2,moved,A,-2.5,0,2.2,
2018-04-04 12:10:41.968 +03:00,97738, ,BeginRound19,,,,,
2018-04-04 12:10:42.160 +03:00,72519, ,BeginRound20,,,,,
2018-04-04 12:10:42.187 +03:00,97738,Player2,moved,A,-2.7,0,2.2,
2018-04-04 12:10:42.239 +03:00,72519, ,BeginRound20,,,,,
2018-04-04 12:10:42.250 +03:00,87848,social,exitTP,B,3,0.6,0,
2018-04-04 12:10:42.268 +03:00,72519,Player2,exitTP,B,3,0.6,0.6,
2018-04-04 12:10:42.324 +03:00,97738, ,BeginRound19,,,,,
2018-04-04 12:10:42.337 +03:00,91917,Player2,Activated,C,-4.7,0.6,-0.4,
2018-04-04 12:10:42.355 +03:00,9078,Player2,exitTP,C,4.4,0.6,2.7,
2018-04-04 12:10:42.360 +03:00,9078,Player2,enterTP,C,5.2,0.1,0.4,
2018-04-04 12:10:42.526 +03:00,17485,Player2,moved,C,-3.5,0,0.1,
2018-04-04 12:10:42.552 +03:00,17485,social,Greet,B,4.7,0.6,-0.1,A
2018-04-04 12:10:42.643 +03:00,17485,Player1,TakeOff,A,4.7,0.6,-0.1,
2018-04-04 12:10:42.661 +03:00,17485,Player1,exitTP,A,-15.6,3.1,-7.7,
2018-04-04 12:10:42.685 +03:00,97738,Player2,moved,A,4.4,0,2,
2018-04-04 12:10:42.707 +03:00,9078,Player2,enterTP,C,5.2,0.1,0.4,
2018-04-04 12:10:42.802 +03:00,91917,Player1,moved,A,5.1,0,0.4,
2018-04-04 12:10:42.809 +03:00,82165,Player2,moved,A,-4.4,0,0.8,
2018-04-04 12:10:42.872 +03:00,9078,Player2,enterTP,C,5.2,0.1,0.4,
2018-04-04 12:10:42.874 +03:00,9078,Player2,moved,C,5,0,-1.1,
2018-04-04 12:10:43.005 +03:00,72519,Player1,moved,C,4.5,0,-0.3,
2018-04-04 12:10:43.089 +03:00,72519,Player2,moved,B,1.4,0,-3.6,
2018-04-04 12:10:43.234 +03:00,82165,Player2,enterTP,A,-4.2,0.1,0.4,
2018-04-04 12:10:43.254 +03:00,72519,Player1,moved,C,5,0,0.2,
2018-04-04 12:10:43.307 +03:00,82165,Player1,moved,B,4.7,0,3.1,
2018-04-04 12:10:43.322 +03:00,87848,Player1,Kick,C,-2.4,0.6,0.4,B
2018-04-04 12:10:43.331 +03:00,82165,Player2,enterTP,A,-4.2,0.1,0.4,
2018-04-04 12:10:43.399 +03:00,9078,social,exitTP,A,3,0.6,0.3,
2018-04-04 12:10:43.406 +03:00,87848,Player1,Kick,C,-2.3,0.6,0.4,B
2018-04-04 12:10:43.443 +03:00,97738,Player2,moved,A,-1.1,0,0.6,
2018-04-04 12:10:43.449 +03:00,97738,Player2,moved,A,-1.1,0,0.6,
2018-04-04 12:10:43.453 +03:00,97738,Player2,moved,A,-1.1,0,0.6,
2018-04-04 12:10:43.456 +03:00,72519,Player1,moved,C,5.1,0,0.2,
2018-04-04 12:10:43.457 +03:00,97738,Player2,moved,A,-1.1,0,0.6,
2018-04-04 12:10:43.462 +03:00,97738,Player2,moved,A,-1.1,0,0.6,
2018-04-04 12:10:43.464 +03:00,97738,Player2,moved,A,-1.1,0,0.6,
2018-04-04 12:10:43.470 +03:00,97738,Player2,moved,A,-1.1,0,0.6,
2018-04-04 12:10:43.503 +03:00,97738,Player2,exitTP,A,-1.7,0.6,1,
2018-04-04 12:10:43.683 +03:00,9078,Player2,Activated,C,5.3,0.6,1.2,
2018-04-04 12:10:43.687 +03:00,72519,Player1,moved,C,5.1,0,0.2,
2018-04-04 12:10:43.700 +03:00,97738,Player2,moved,A,-4.4,0,0.7,
2018-04-04 12:10:43.761 +03:00,9078,Player2,Activated,C,5.3,0.6,0.9,
2018-04-04 12:10:43.777 +03:00,72519,Player2,moved,B,4.1,0,1.7,
2018-04-04 12:10:43.782 +03:00,72519,social,enterTP,A,-4.2,0.1,0.4,
2018-04-04 12:10:43.844 +03:00,87848,social,enterTP,B,-4.2,0.1,0.4,
2018-04-04 12:10:43.853 +03:00,87848,social,exitTP,B,-1.9,0.6,-0.6,
2018-04-04 12:10:43.857 +03:00,87848,social,enterTP,B,-4.2,0.1,0.4,
2018-04-04 12:10:43.863 +03:00,72519,social,enterTP,A,-4.2,0.1,0.4,
2018-04-04 12:10:43.888 +03:00,97738,Player2,moved,A,-4.4,0,0.7,
2018-04-04 12:10:43.944 +03:00,87848,social,enterTP,B,-4.2,0.1,0.4,
2018-04-04 12:10:43.956 +03:00,72519,Player1,moved,C,5.1,0,0.2,
2018-04-04 12:10:44.155 +03:00,87848,Player1,moved,C,4.6,0,3.9,
2018-04-04 12:10:44.180 +03:00,97738,Player2,moved,A,-3.9,0,0.5,
2018-04-04 12:10:44.196 +03:00,17485,Player2,Activated,C,-3.5,0.6,0.1,
2018-04-04 12:10:44.266 +03:00,17485,Player2,Activated,C,-3.5,0.6,0.1,
2018-04-04 12:10:44.291 +03:00,97738,Player1,moved,C,3.3,0,0.2,
2018-04-04 12:10:44.315 +03:00,72519,Player1,enterTP,C,5.2,0.1,0.4,
2018-04-04 12:10:44.387 +03:00,87848,Player1,moved,C,4.5,0,-0.3,
2018-04-04 12:10:44.388 +03:00,87848,social,exitTP,B,-6.5,0.6,-1.3,
2018-04-04 12:10:44.404 +03:00,17485,Player1,Greet,A,-3.5,0.6,0.1,C
2018-04-04 12:10:44.457 +03:00,72519,Player2,moved,B,5.8,0,2.3,
2018-04-04 12:10:44.463 +03:00,72519,Player1,enterTP,C,5.2,0.1,0.4,
2018-04-04 12:10:44.591 +03:00,97738,Player2,enterTP,A,-4.2,0.1,0.4,
2018-04-04 12:10:44.622 +03:00,87848,Player1,moved,C,6.5,0,0.8,
2018-04-04 12:10:44.682 +03:00,97738,Player1,moved,C,4.3,0,1.1,
2018-04-04 12:10:44.764 +03:00,72519,Player2,moved,B,6.3,0,1.5,
2018-04-04 12:10:44.928 +03:00,97738,Player2,moved,A,2.5,0,1.6,
2018-04-04 12:10:44.976 +03:00,82165,Player1,moved,B,3.7,0,-2.6,
2018-04-04 12:10:45.044 +03:00,72519,Player2,enterTP,B,5.2,0.1,0.4,
2018-04-04 12:10:45.084 +03:00,87848,Player1,moved,C,6.7,0,0.1,
2018-04-04 12:10:45.096 +03:00,72519,Player2,enterTP,B,5.2,0.1,0.4,
2018-04-04 12:10:45.097 +03:00,72519,Player2,exitTP,B,3,0.6,-0.3,
2018-04-04 12:10:45.111 +03:00,97738,Player2,moved,A,2.5,0,1.6,
2018-04-04 12:10:45.128 +03:00,72519,Player2,moved,B,5.7,0,1,
2018-04-04 12:10:45.157 +03:00,72519,Player2,enterTP,B,5.2,0.1,0.4,
2018-04-04 12:10:45.201 +03:00,82165,Player1,moved,B,4,0,-3,
2018-04-04 12:10:45.223 +03:00,87848,Player1,exitTP,C,-1.9,0.6,1.4,
2018-04-04 12:10:45.245 +03:00,97738,Player1,enterTP,C,5.2,0.1,0.4,
2018-04-04 12:10:45.250 +03:00,72519,Player2,enterTP,B,5.2,0.1,0.4,
2018-04-04 12:10:45.280 +03:00,87848,Player1,moved,C,6.6,0,0.1,
2018-04-04 12:10:45.304 +03:00,72519,Player1,Activated,C,5,0.6,1,
2018-04-04 12:10:45.362 +03:00,72519,Player1,Activated,C,5,0.6,1.1,
2018-04-04 12:10:45.374 +03:00,82165,Player1,moved,B,3.8,0,-4.1,
2018-04-04 12:10:45.485 +03:00,97738,Player1,enterTP,C,5.2,0.1,0.4,
2018-04-04 12:10:45.508 +03:00,87848,Player1,moved,C,6.6,0,0.1,
2018-04-04 12:10:45.577 +03:00,97738,Player2,moved,A,2.5,0,1.6,
2018-04-04 12:10:45.608 +03:00,87848,Player2,moved,A,3.4,0,6,
2018-04-04 12:10:45.696 +03:00,87848,Player1,moved,C,6.6,0,0.1,
2018-04-04 12:10:45.696 +03:00,82165,Player2,Kick,A,-4.4,0.6,0.8,C
2018-04-04 12:10:45.775 +03:00,91917, ,spawnedTo,C,0.3,0.5,6.2,
2018-04-04 12:10:45.775 +03:00,91917, ,EndRound16,,,,,
2018-04-04 12:10:45.782 +03:00,91917, ,spawnedTo,A,4.2,0.5,6.9,
2018-04-04 12:10:45.795 +03:00,91917, ,spawnedTo,B,2.6,0.5,-4.9,
2018-04-04 12:10:45.850 +03:00,9078,social,enterTP,A,-4.2,0.1,0.4,
2018-04-04 12:10:45.874 +03:00,9078,Player2,moved,C,5.1,0,0.3,
2018-04-04 12:10:45.875 +03:00,91917,Player2,exitTP,C,0.3,0.5,6.2,
2018-04-04 12:10:45.927 +03:00,87848,Player1,moved,C,6.6,0,0.1,
2018-04-04 12:10:46.000 +03:00,9078,social,enterTP,A,-4.2,0.1,0.4,
2018-04-04 12:10:46.121 +03:00,9078,Player2,moved,C,5.1,0,0.1,
2018-04-04 12:10:46.153 +03:00,87848,Player1,moved,C,6.6,0,0.1,
2018-04-04 12:10:46.155 +03:00,97738,Player2,moved,A,2.2,0,1,
2018-04-04 12:10:46.233 +03:00,82165,Player1,moved,B,6.3,0,-1.2,
2018-04-04 12:10:46.320 +03:00,87848,social,enterTP,B,-4.2,0.1,0.4,
2018-04-04 12:10:46.384 +03:00,87848,Player1,moved,C,5.6,0,-0.9,
2018-04-04 12:10:46.432 +03:00,87848,social,enterTP,B,-4.2,0.1,0.4,
2018-04-04 12:10:46.515 +03:00,82165,Player1,moved,B,6.1,0,-0.4,
2018-04-04 12:10:46.595 +03:00,17485,Player1,Saved,A,-3.5,0.6,0.1,C
2018-04-04 12:10:46.624 +03:00,87848,Player1,moved,C,5.7,0,-0.9,
2018-04-04 12:10:46.679 +03:00,17485,Player2,exitTP,C,-13.5,3.1,-9.6,
2018-04-04 12:10:46.691 +03:00,17485,Player2,enterTP,C,-4.2,0.1,0.4,
2018-04-04 12:10:46.724 +03:00,82165,Player1,moved,B,6.1,0,-0.4,
2018-04-04 12:10:46.839 +03:00,91917,social,Greet,B,4.2,0.6,6.9,A
2018-04-04 12:10:46.851 +03:00,87848,Player1,moved,C,5.9,0,-1,
2018-04-04 12:10:46.928 +03:00,82165,Player1,moved,B,6.6,0,-0.9,
2018-04-04 12:10:46.962 +03:00,97738,Player2,Kick,A,-3.4,0.6,-6.8,B
2018-04-04 12:10:47.045 +03:00,87848,Player2,exitTP,A,-2,0.6,2.2,
2018-04-04 12:10:47.086 +03:00,87848,Player1,moved,C,5.9,0,-1,
2018-04-04 12:10:47.118 +03:00,87848,Player2,moved,A,-8.5,0,0.6,
2018-04-04 12:10:47.264 +03:00,72519,social,Activated,A,-4.2,0.6,0.4,
2018-04-04 12:10:47.315 +03:00,97738,Player1,Kick,C,4.3,0.6,1.1,B
2018-04-04 12:10:47.381 +03:00,82165,Player1,moved,B,3.1,0,0.2,
2018-04-04 12:10:47.383 +03:00,72519,Player2,moved,B,-2.7,0,0.6,
2018-04-04 12:10:47.444 +03:00,91917,Player2,moved,C,-5.9,0,-0.8,
2018-04-04 12:10:47.465 +03:00,97738,Player1,Kick,C,4.3,0.6,1.1,B
2018-04-04 12:10:47.495 +03:00,82165,Player2,Activated,A,-4.4,0.6,0.8,
2018-04-04 12:10:47.545 +03:00,87848,Player2,Kick,A,-1.7,0.6,2.5,B
2018-04-04 12:10:47.563 +03:00,72519,Player2,moved,B,-2.9,0,0.7,
2018-04-04 12:10:47.576 +03:00,82165,Player2,Activated,A,-4.4,0.6,0.8,
2018-04-04 12:10:47.587 +03:00,82165,Player1,moved,B,3.4,0,1.6,
2018-04-04 12:10:47.612 +03:00,87848,Player2,Kick,A,-1.9,0.6,2.4,B
2018-04-04 12:10:47.626 +03:00,72519,Player2,exitTP,B,3,0.6,-0.1,
2018-04-04 12:10:47.721 +03:00,87848,social,exitTP,B,-5.5,0.6,-2,
2018-04-04 12:10:47.740 +03:00,72519,Player2,moved,B,-2.9,0,0.7,
2018-04-04 12:10:47.753 +03:00,87848,Player2,enterTP,A,-4.2,0.1,0.4,
2018-04-04 12:10:47.772 +03:00,87848,Player1,enterTP,C,5.2,0.1,0.4,
2018-04-04 12:10:47.803 +03:00,82165,Player1,moved,B,5.4,0,3.3,
2018-04-04 12:10:47.851 +03:00,87848,Player2,enterTP,A,-4.2,0.1,0.4,
2018-04-04 12:10:47.921 +03:00,72519,Player2,moved,B,-2.9,0,0.7,
2018-04-04 12:10:47.938 +03:00,87848,Player1,enterTP,C,5.2,0.1,0.4,
2018-04-04 12:10:47.983 +03:00,9078,Player2,Activated,C,5.1,0.6,0.1,
2018-04-04 12:10:48.042 +03:00,97738,Player2,Activated,A,-3.4,0.6,-6.8,
2018-04-04 12:10:48.086 +03:00,9078,Player2,Activated,C,5.1,0.6,0.1,
2018-04-04 12:10:48.149 +03:00,9078,social,exitTP,A,-15.6,3.1,-7.7,
2018-04-04 12:10:48.194 +03:00,9078,Player1,moved,B,7.9,0,0,
2018-04-04 12:10:48.243 +03:00,72519,Player2,moved,B,-2.9,0,0.7,
2018-04-04 12:10:48.310 +03:00,72519,Player1,TakeOff,C,5.1,0.6,0.3,
2018-04-04 12:10:48.329 +03:00,72519,Player1,exitTP,C,-15.6,3.1,-7.7,
2018-04-04 12:10:48.399 +03:00,9078,Player1,moved,B,7.8,0,0,
2018-04-04 12:10:48.420 +03:00,72519,Player2,moved,B,-2.9,0,0.7,
2018-04-04 12:10:48.470 +03:00,97738,Player2,Deactivated,A,-3.4,0.6,-6.8,
2018-04-04 12:10:48.587 +03:00,82165,Player1,TakeOff,B,5.3,0.6,0.8,
2018-04-04 12:10:48.610 +03:00,82165,Player1,exitTP,B,-15.6,3.1,-7.7,
2018-04-04 12:10:48.622 +03:00,72519,Player2,moved,B,-2.9,0,0.7,
2018-04-04 12:10:48.791 +03:00,91917, ,BeginRound17,,,,,
2018-04-04 12:10:48.795 +03:00,91917,Player2,Kick,C,-1.3,0.6,4.5,B
2018-04-04 12:10:48.799 +03:00,91917,Player2,Kick,C,-1.3,0.6,4.5,B
2018-04-04 12:10:48.808 +03:00,82165,Player1,Escape,B,,,,
2018-04-04 12:10:48.809 +03:00,91917,Player2,Kick,C,-1.3,0.6,4.5,B
2018-04-04 12:10:48.810 +03:00,72519,Player2,moved,B,-2.9,0,0.7,
2018-04-04 12:10:48.810 +03:00,91917,Player2,Kick,C,-1.3,0.6,4.5,B
